sep=,
"Eye Diagram"
"t0","dt","Y"
"0","4.9999999999999998E-08","[42]{0.330666841131309, 0.313149280742811, 0.2919389942097, 0.270728707676589, 0.246924357322881, 0.220678535138024, 0.193639234608044, 0.163120836718675, 0.132602438829307, 0.101626264971598, 0.0701617967476587, 0.038483699738494, 0.00720234190189095, -0.0245673103009418, -0.0546279322219698, -0.084474925357772, -0.110751265940518, -0.135959462597137, -0.157932709077482, -0.178502097725868, -0.196752101182937, -0.211950272321701, -0.222967414979727, -0.233618335843116, -0.239111647463203, -0.244299775104395, -0.244604959083289, -0.244665995879068, -0.241278453713348, -0.238501279505415, -0.234442332586129, -0.228796428976596, -0.223150525367063, -0.217809805736424, -0.211858718147997, -0.207769252830822, -0.204320673869323, -0.20010913496059, -0.199681877390139, -0.199773432583807, -0.203130456351638, -0.207708216035042}"
"0","4.9999999999999998E-08","[42]{-0.203130456351638, -0.207708216035042, -0.213842414010806, -0.220800608729582, -0.229559388923831, -0.241217416917569, -0.252448187340857, -0.26441139931349, -0.276740832060795, -0.288612488839759, -0.300087406446162, -0.312996688753364, -0.322762576077962, -0.33207068743422, -0.339395102927668, -0.343881307417405, -0.34604811366755, -0.346261742452776, -0.34412545460052, -0.338235403807872, -0.329751289194628, -0.318245853190336, -0.302986654245652, -0.286384645793835, -0.266639242359414, -0.245398437428413, -0.222296010226161, -0.197240405558989, -0.167454449218965, -0.139133375977631, -0.107913054936807, -0.0782796905862305, -0.0467541855665126, -0.0158085301066929, 0.0158695669024716, 0.0466626303728445, 0.076509623508647, 0.106387135042339, 0.136630867350703, 0.165012977387816, 0.19189968592835, 0.218114989715317}"
"0","4.9999999999999998E-08","[42]{0.19189968592835, 0.218114989715317, 0.24262126322048, 0.265906800810069, 0.288215749667197, 0.307198193154384, 0.325844934264789, 0.341958648350375, 0.356027629777374, 0.367807731362671, 0.37751258189149, 0.384836997384939, 0.39057445618814, 0.3929854096214, 0.392436078459391, 0.390391345800804, 0.383433151082028, 0.375956143599132, 0.362680640517257, 0.348398030305032, 0.331002543508092, 0.310402624932768, 0.286506719385393, 0.259528455651191, 0.230169756881619, 0.198766325453458, 0.166172676507612, 0.130252522191825, 0.0945154782633746, 0.0552688185776462, 0.0178532627652807, -0.0219732464803452, -0.0592972470990423, -0.0968043581050771, -0.135074429058346, -0.170811472986796, -0.204290155471434, -0.236975359610948, -0.265601616831175, -0.292946101340049, -0.31656734130642, -0.336862075902851}"
"0","4.9999999999999998E-08","[42]{-0.31656734130642, -0.336862075902851, -0.353921860323007, -0.368418099320458, -0.380076127314197, -0.388773870712667, -0.392558152050949, -0.397105393336464, -0.395396363054659, -0.393046446417178, -0.38859076032533, -0.381571528810776, -0.375925625201243, -0.368967430482467, -0.360239168686107, -0.353738749935671, -0.345956558473882, -0.338876290163549, -0.333901791307582, -0.328988329247393, -0.327096188578253, -0.325631305479563, -0.325844934264789, -0.328561071676942, -0.331429801078543, -0.337747109441643, -0.342385905920826, -0.34800129113247, -0.355508817013255, -0.362589085323589, -0.36930313285925, -0.376230809180136, -0.380289756099423, -0.382517599145347, -0.384501295008156, -0.381998786381227, -0.378916428194401, -0.37171408629251, -0.362283901344695, -0.348275956713475, -0.331979132240552, -0.312050618418795}"
"0","4.9999999999999998E-08","[42]{-0.331979132240552, -0.312050618418795, -0.288032639279862, -0.26200044588023, -0.232183971142317, -0.199742914185918, -0.165898010926608, -0.131839478882073, -0.0946375518549323, -0.0585953239475877, -0.0214544337162262, 0.0134891318671008, 0.0478223294926406, 0.0787069481566816, 0.108309794109369, 0.134586134692116, 0.156010050010453, 0.173954867969401, 0.188390070171073, 0.196080706439194, 0.200963650101492, 0.200322763745816, 0.195989151245525, 0.185918079942034, 0.172947760839053, 0.15326339420041, 0.13296865960398, 0.108706533281932, 0.0815146407625044, 0.051423500443587, 0.0218206544908991, -0.00811789383857113, -0.0389109573089445, -0.0681170640890702, -0.0964076189325145, -0.12128011321235, -0.143680617263147, -0.16431105423636, -0.181248765064959, -0.194066492178494, -0.20206231242551, -0.206884219292029}"
"0","4.9999999999999998E-08","[42]{-0.20206231242551, -0.206884219292029, -0.206579035313136, -0.203008382760079, -0.195439820083516, -0.185399267177913, -0.170475770610012, -0.153812725362418, -0.132571920431417, -0.109164309250271, -0.0850547749176703, -0.0568862936657831, -0.0298775115336916, -0.00125125431346391, 0.028778849209675, 0.0577713272045747, 0.0864586212205812, 0.114138808106238, 0.140598259076321, 0.167820669993638, 0.193578197812265, 0.216344922637734, 0.239874607410437, 0.26004726841531, 0.280586150194855, 0.299110817713701, 0.315743344563407, 0.331643429863768, 0.345254635322427, 0.357736660059179, 0.367685657771113, 0.375254220447676, 0.381724120800223, 0.384440258212376, 0.385874622913177, 0.384836997384938, 0.378855391398622, 0.371286828722058, 0.361917680570022, 0.3470552207979, 0.332681055392007, 0.311684397644122}"
"0","4.9999999999999998E-08","[42]{0.332681055392007, 0.311684397644122, 0.289375448786993, 0.263282218591583, 0.236212399663713, 0.205571928182787, 0.173405536807393, 0.139865817526976, 0.106966984602237, 0.071260459071676, 0.0382090341574898, 0.00427257570451191, -0.0299080299315809, -0.0607316117998432, -0.0916162304638844, -0.119052270166427, -0.141361219023555, -0.162510468760888, -0.179081958814815, -0.191563983551566, -0.199742914185917, -0.204137563481986, -0.204870005031331, -0.201696091650837, -0.194341157759499, -0.183201942529879, -0.167576522810523, -0.149265484076902, -0.12854349191002, -0.103701516028074, -0.0792562793186897, -0.0503858749153474, -0.0213628785225578, 0.00790426505334664, 0.0368967430482465, 0.0656145554621426, 0.0934473343372468, 0.120425598071449, 0.14645779147108, 0.17062836259946, 0.192204869907244, 0.211034721404984}"
"0","4.9999999999999998E-08","[42]{0.192204869907244, 0.211034721404984, 0.228826947374486, 0.243414741565604, 0.257392167798935, 0.266761315950971, 0.274909728187432, 0.280616668592744, 0.285041836286703, 0.286293090600167, 0.286872940160065, 0.285011317888814, 0.281898441304097, 0.276801868856572, 0.27017937651458, 0.262336148257012, 0.253455294471207, 0.242895928801484, 0.232397599927542, 0.219000023254109, 0.20487000503133, 0.190221174044433, 0.174351607141962, 0.156406789183014, 0.139011302386074, 0.117984126240298, 0.0986659803763284, 0.0782186537904514, 0.0575271800214591, 0.0353097863579988, 0.0128482455114233, -0.010010034507713, -0.033051424914186, -0.055390892169204, -0.0767842890896512, -0.099856197894014, -0.121280113212351, -0.141208627034108, -0.161350769641092, -0.178502109254917, -0.19476841532995, -0.212133383729001}"
"0","4.9999999999999998E-08","[42]{-0.19476841532995, -0.212133383729001, -0.226324438747557, -0.240362901776667, -0.252936481707087, -0.26389258654937, -0.273383808292964, -0.281837404508319, -0.28949752237855, -0.296333643505769, -0.301735399932187, -0.307625450724835, -0.3103110697391, -0.31464468223939, -0.319832809880583, -0.319710736289025, -0.322487910496957, -0.324288495972431, -0.325967007856346, -0.328469516483274, -0.328896774053726, -0.328927292451615, -0.329507142011513, -0.328957810849504, -0.328438998085385, -0.327584482944483, -0.326699449405691, -0.326882559793027, -0.323678128014644, -0.324502124757657, -0.322518428894848, -0.32047369623626, -0.318795184352344, -0.317482893243102, -0.315834899757076, -0.31754393003888, -0.318032224405111, -0.319344515514354, -0.319863328278473, -0.322609984088516, -0.325692342275342, -0.330697359529199}"
"0","4.9999999999999998E-08","[42]{-0.325692342275342, -0.330697359529199, -0.336190671149285, -0.343026792276503, -0.349191508650156, -0.357431476080286, -0.363596192453938, -0.373026377401753, -0.381296863229772, -0.388438168335884, -0.395091179075766, -0.401377969040976, -0.405436915960263, -0.407115427844178, -0.406077802315939, -0.403025962527002, -0.397227466928022, -0.38767520838865, -0.375132146856119, -0.35718732889717, -0.336801039107072, -0.311989581623015, -0.283607453107834, -0.249976187944413, -0.214513808488846, -0.176213229413214, -0.136600348952814, -0.0944239230697066, -0.0485547710419852, -0.00460827808129432, 0.0400096196329624, 0.0839255941957637, 0.126254612068317, 0.166172676507612, 0.202825272372744, 0.234228703800904, 0.263221181795804, 0.285865833029716, 0.304543092538009, 0.317452374845212, 0.322640502486404, 0.322518428894847}"
"0","4.9999999999999998E-08","[42]{0.322640502486404, 0.322518428894847, 0.31659785970431, 0.303871687784443, 0.286293090600167, 0.261847853890783, 0.235052700543917, 0.203496677126309, 0.169499181877553, 0.13241932844197, 0.0932337055520207, 0.0522169787887096, 0.0133975766734326, -0.0257270094207376, -0.060517983014618, -0.095675177383171, -0.125735799304199, -0.1498453336368, -0.170994583374132, -0.187382963040723, -0.197972847108334, -0.203740824309424, -0.202855790770633, -0.198430623076675, -0.188206959783736, -0.172276356085486, -0.152012139886945, -0.126803943230327, -0.100436047453912, -0.0724201581914717, -0.0401011748266304, -0.00912500096892145, 0.0242010895262692, 0.0558181497396549, 0.084474925357772, 0.113803105729455, 0.138736636805069, 0.158848261014163, 0.176274266208993, 0.190007545259209, 0.1986442518619, 0.202306459608624}"
"0","4.9999999999999998E-08","[42]{0.1986442518619, 0.202306459608624, 0.201238315682496, 0.197240405558989, 0.187352444642833, 0.17349709200106, 0.156589899570349, 0.135410131435128, 0.113619995342119, 0.0868248419952533, 0.0600296886483878, 0.0315255050197174, 0.00204473265858701, -0.0292671435759051, -0.0565200728911117, -0.0852989221007856, -0.110781784338409, -0.136569830554925, -0.158573595433159, -0.179478697987377, -0.196538482407534, -0.211126276598652, -0.22525629482143, -0.235449439716479, -0.242499189628923, -0.248358722023682, -0.250647601865384, -0.251380043414729, -0.251135896231614, -0.248236648432124, -0.24408614631917, -0.240515493766114, -0.234808553360803, -0.228308134610366, -0.223486227743846, -0.218969504856219, -0.213506711634022, -0.209875022285187, -0.207464068851927, -0.205571928182786, -0.204351192267212, -0.203832379503092}"
"0","4.9999999999999998E-08","[42]{-0.204351192267212, -0.203832379503092, -0.204747931439773, -0.206517998517357, -0.210668500630311, -0.214269671581256, -0.219091578447776, -0.225988736370774, -0.231237900807746, -0.236181881265823, -0.241583637692241, -0.245642584611527, -0.249152200368804, -0.253028036900754, -0.25177678258729, -0.250220344294933, -0.24603932378409, -0.24115638012179, -0.233496262251559, -0.222509639011386, -0.209386727918957, -0.193059385048144, -0.174107459958847, -0.153232875802519, -0.128787639093135, -0.104617067964755, -0.0774862122411064, -0.0490430654082149, -0.0209661393499956, 0.00729389709555981, 0.0382700709532691, 0.0661333682262621, 0.0933557791435788, 0.116336132754273, 0.139926854322755, 0.15951966576773, 0.177159299747785, 0.189671842882426, 0.198339067883007, 0.202153867619178, 0.203344085136863, 0.199346175013356}"
"0","4.9999999999999998E-08","[42]{0.203344085136863, 0.199346175013356, 0.191808130734682, 0.178898848427479, 0.161778027211543, 0.143405951682143, 0.120578190060895, 0.0948816990380469, 0.0662249234199297, 0.0362558566925698, 0.00469983327496288, -0.0267646349489763, -0.0576797720109068, -0.0860618820480192, -0.113711550535788, -0.138675600009291, -0.159489147369841, -0.176701523779444, -0.19043480282966, -0.199803950981696, -0.204320673869322, -0.203405121932641, -0.197270923956878, -0.186375855910374, -0.170750436191018, -0.152408879059506, -0.129703191029817, -0.102572335306168, -0.0734272653218207, -0.0429699042282306, -0.0104678104760531, 0.0207219921668811, 0.0549331162008633, 0.0833152262379763, 0.111849928264536, 0.13821782404095, 0.160313144112853, 0.177464483726678, 0.191075689185337, 0.197026776773764, 0.202336978006514, 0.200872094907824}"
"0","4.9999999999999998E-08","[42]{0.202336978006514, 0.200872094907824, 0.195012562513065, 0.184819417618016, 0.168400519553536, 0.149296002474791, 0.125888391293645, 0.099917234689793, 0.070528017522331, 0.0388499205131662, 0.00799582024701481, -0.0240790159347117, -0.0559707417291019, -0.085390477294453, -0.113894660923124, -0.139896335924865, -0.161350769641092, -0.179905955557828, -0.1923269434988, -0.200750021316266, -0.204137563481986, -0.203283048341083, -0.198339067883006, -0.188267996579514, -0.174260051948295, -0.154789314094877, -0.130191485396046, -0.104037218404857, -0.0736408941070457, -0.0405589507949698, -0.00695819471877519, 0.0288704044033429, 0.066285960215708, 0.101168489003257, 0.138309379234619, 0.172978279236942, 0.207555624045597, 0.238196095526523, 0.265723690422733, 0.289222856797547, 0.313240835936479, 0.333718680920246}"
"0","4.9999999999999998E-08","[42]{0.313240835936479, 0.333718680920246, 0.349984986995279, 0.362741677313035, 0.373423116574315, 0.380625458476206, 0.383433151082028, 0.384104555835593, 0.382273451962231, 0.378733317807065, 0.374979554866672, 0.368662246503573, 0.360727463052337, 0.354074452312455, 0.347116257593679, 0.339425621325558, 0.33448164086748, 0.327859148525487, 0.325692342275342, 0.324410569563989, 0.323006723261078, 0.323433980831529, 0.326668931007802, 0.332040169036331, 0.337777627839532, 0.344827377751976, 0.353708231537782, 0.362711158915146, 0.371317347119948, 0.37946575935641, 0.386484990870965, 0.395671028635664, 0.400859156276857, 0.40262922335444, 0.40455188242147, 0.400157233125401, 0.394480811117979, 0.383280559092581, 0.370035574408595, 0.35285371639688, 0.331734985057437, 0.305763828453584}"
"0","4.9999999999999998E-08","[42]{0.331734985057437, 0.305763828453584, 0.276618758469237, 0.240790159347118, 0.205571928182787, 0.166081121313944, 0.123843658635058, 0.0806296072237117, 0.0351877127664424, -0.00949122174359381, -0.0536513434895102, -0.0985439067847712, -0.138980783988185, -0.177678112511904, -0.21320152765513, -0.244818587868515, -0.270759226074478, -0.292671435759045, -0.308144263488955, -0.320351622644702, -0.32434953276821, -0.323495017627307, -0.315071939809842, -0.30109451357651, -0.282234143680881, -0.257300612605267, -0.228887984170264, -0.195561893675074, -0.159550184165619, -0.120364561275669, -0.0791342057271325, -0.0351266759706632, 0.0084230778174653, 0.0529799387359441, 0.0962550269430685, 0.138126268847283, 0.17838003566336, 0.21512418672216, 0.251135896231615, 0.282997103628115, 0.310890919298998, 0.335610821589387}"
"0","4.9999999999999998E-08","[42]{0.310890919298998, 0.335610821589387, 0.35764510486551, 0.373789337348987, 0.388071947561212, 0.397929390079477, 0.405101213583479, 0.407756314199854, 0.405650544745488, 0.40119485865364, 0.394206145536974, 0.384196111029261, 0.373545190165872, 0.358377546414855, 0.34415597299841, 0.325905971060567, 0.30597745723881, 0.2841873211458, 0.260749191566765, 0.235785142093262, 0.214391745172814, 0.188206959783735, 0.163517575891237, 0.137454864093716, 0.109866232401727, 0.0827353766780778, 0.0542311930494078, 0.0258796014101844, -0.00170903028180501, -0.0289924779949005, -0.0547500058135277, -0.0794088713081371, -0.102175596133606, -0.123904695430837, -0.145633794728067, -0.16193061920099, -0.176701523779444, -0.189732879678204, -0.197789736720998, -0.204015489890429, -0.206487480119468, -0.204473265858769}"
"0","4.9999999999999998E-08","[42]{-0.206487480119468, -0.204473265858769, -0.199742914185917, -0.19092309719589, -0.180150102740943, -0.164738311806811, -0.146305199481632, -0.125003357754854, -0.101382117788483, -0.0777913962200002, -0.0507826140879095, -0.0223394672550178, 0.00451672288762691, 0.0325936489458459, 0.0617692373280827, 0.0864281028226921, 0.113772587331566, 0.136752940942261, 0.159214481788836, 0.179417661191598, 0.197484552742104, 0.211126276598652, 0.223394672550179, 0.23248915512121, 0.239996681001995, 0.243903025984764, 0.245978280901908, 0.246375009417534, 0.245642584611528, 0.242956965597263, 0.23831816911808, 0.232122934346538, 0.228491244997704, 0.222418083817718, 0.217565658553309, 0.213384638042465, 0.209630875102072, 0.205144670612335, 0.203252529943195, 0.201512981263501, 0.201940238833952, 0.203557713922088}"
"0","4.9999999999999998E-08","[42]{0.201940238833952, 0.203557713922088, 0.205816075365902, 0.209936059080967, 0.214635892355929, 0.220312314363352, 0.225897181177106, 0.232672265508546, 0.239386313044207, 0.247046430914439, 0.254584475193113, 0.262793924225353, 0.270759226074478, 0.279029711902497, 0.287544344913631, 0.294014245266177, 0.301308142361736, 0.306557306798708, 0.312905133559696, 0.317421856447323, 0.321053545796158, 0.324380051166099, 0.326882559793027, 0.327828630127598, 0.330422693948194, 0.330300620356636, 0.329873362786185, 0.328988329247393, 0.326638412609912, 0.323128796852634, 0.316903043683204, 0.311012992890555, 0.305641754862027, 0.296944011463556, 0.288887154420763, 0.276710313662905, 0.265510061637506, 0.252875444911307, 0.238684389892751, 0.223333635754399, 0.208562731175945, 0.188817327741523}"
"0","4.9999999999999998E-08","[42]{0.208562731175945, 0.188817327741523, 0.171391322546694, 0.152073176682724, 0.131747923688404, 0.111758373070867, 0.0902429025588623, 0.0686969136489686, 0.0462964095981726, 0.024201089526269, 0.00204473265858769, -0.0213323601246687, -0.0444958241226997, -0.0661944050220409, -0.0880150595129397, -0.107974091732586, -0.128512973512131, -0.149051855291676, -0.165196087775152, -0.182561056174203, -0.19766766312944, -0.21219442052478, -0.226385475543336, -0.238928537075867, -0.25037293628438, -0.258002535756722, -0.266089911197405, -0.27307862431407, -0.278266751955263, -0.28226466207877, -0.283027622026004, -0.281593257325204, -0.281043926163196, -0.277717420793254, -0.271583222817491, -0.266486650369967, -0.257544759788381, -0.249030126777247, -0.236792249223611, -0.223913485314298, -0.208654286369614, -0.19382234499538}"
"0","4.9999999999999998E-08","[42]{-0.208654286369614, -0.19382234499538, -0.176823597371002, -0.159214481788836, -0.139469078354414, -0.12082233724401, -0.0990627195488899, -0.0776693226284432, -0.056123333718549, -0.0340585320445353, -0.011810619983186, 0.0109561048422832, 0.0354318599495571, 0.0555434841586509, 0.0770894730685456, 0.0982997596016562, 0.120181450888334, 0.139926854322755, 0.159183963390946, 0.177281373339342, 0.194615823340503, 0.210851611017647, 0.226049773166553, 0.240179791389331, 0.252692334523973, 0.263526365774698, 0.271674778011159, 0.280280966215961, 0.284950281093035, 0.290504629508899, 0.293648024491505, 0.294746686815522, 0.293709061287284, 0.288704044033427, 0.28324125081123, 0.27646616647979, 0.266639242359413, 0.25516432475301, 0.241919340069024, 0.225561478800323, 0.208227028799163, 0.188267996579515}"
"0","4.9999999999999998E-08","[42]{0.208227028799163, 0.188267996579515, 0.167027191648514, 0.143466988477922, 0.118106199831856, 0.0920740064322244, 0.063630859599333, 0.0345773448086546, 0.00466931487707421, -0.0270698189278701, -0.0573745880320126, -0.0892968322242924, -0.119845748511551, -0.149723260045243, -0.178196925276024, -0.208196510401273, -0.233709891036784, -0.260016750017421, -0.282356217272438, -0.303749614192886, -0.32141976657083, -0.338326959001541, -0.351816090868642, -0.361673533386907, -0.370035574408594, -0.375193183651898, -0.378214505042945, -0.381022197648767, -0.379038501785959, -0.377054805923149, -0.374186076521549, -0.370066092806484, -0.364389670799061, -0.358957395974754, -0.351449870093969, -0.345895521678104, -0.339913915691788, -0.336801039107072, -0.332375871413114, -0.3301175099693, -0.32965973400096, -0.329873362786185}"
"0","4.9999999999999998E-08","[42]{-0.32965973400096, -0.329873362786185, -0.33106358030387, -0.33255898180045, -0.335214082416825, -0.339395102927668, -0.343942344213184, -0.348275956713474, -0.354684820270242, -0.361185239020677, -0.366098701080866, -0.368967430482467, -0.372324454250297, -0.374643852489889, -0.374155558123659, -0.373606226961651, -0.370584905570603, -0.364816928369512, -0.35669903453094, -0.345315672118206, -0.33353557053291, -0.317757558824106, -0.299568593682042, -0.27890763831094, -0.255103287957232, -0.23007820168795, -0.204229118675655, -0.176732042177333, -0.148197340150774, -0.11792308944452, -0.0870689891783684, -0.0581070295813578, -0.0258490830122952, 0.0044251676939584, 0.0357675623263404, 0.0640275987718953, 0.0932031871541317, 0.11987626690944, 0.145359129147063, 0.16870570353243, 0.192082796315686, 0.21216390212689}"
"0","4.9999999999999998E-08","[42]{0.192082796315686, 0.21216390212689, 0.231787231969755, 0.248145093238456, 0.264197770528264, 0.277839494384812, 0.291053960670909, 0.301033476780732, 0.310341588136989, 0.317482893243102, 0.323617091218865, 0.327767593331819, 0.332620018596228, 0.33353557053291, 0.334817343244263, 0.335763413578833, 0.335214082416825, 0.333474533737131, 0.332192761025777, 0.330300620356636, 0.326089081447904, 0.322274281711733, 0.317635485232549, 0.312386320795577, 0.306831972379712, 0.299599112079932, 0.291572773435028, 0.285469093857154, 0.278144678363705, 0.269569008556793, 0.261695261901336, 0.254065662428993, 0.245428955826303, 0.237707801160292, 0.23148204799086, 0.224066077303744, 0.217657213746977, 0.213537230031912, 0.209051025542175, 0.205694001774344, 0.203649269115757, 0.200627947724709}"
"0","4.9999999999999998E-08","[42]{0.203649269115757, 0.200627947724709, 0.20105520529516, 0.201360389274054, 0.202092830823398, 0.204747931439773, 0.208410139186498, 0.212804788482567, 0.217687732144867, 0.221960307849378, 0.228552281793481, 0.23248915512121, 0.237616245966624, 0.239996681001994, 0.240393420174556, 0.240973269734454, 0.240301864980889, 0.235571513308036, 0.228582800191371, 0.2170163273913, 0.20490052342922, 0.189488732495089, 0.170841991384685, 0.148807708108561, 0.124301434603399, 0.0979335388269834, 0.0690631344236414, 0.0376902213933703, 0.00778219146178886, -0.024323163117827, -0.0534682331021743, -0.0826133030865206, -0.110079861186952, -0.136264646576031, -0.159214481788836, -0.178990403621147, -0.193761308199601, -0.205541409784897, -0.21027176145775, -0.210607463834533, -0.206304369732132, -0.196324853622308}"
"0","4.9999999999999998E-08","[42]{-0.206304369732132, -0.196324853622308, -0.182561056174203, -0.162510468760888, -0.138523008019844, -0.110812302736297, -0.0789816137376856, -0.0437633825733545, -0.00738545228922779, 0.0311898026429348, 0.0698260943708752, 0.110140897982731, 0.149051855291677, 0.184300604853897, 0.218267581704765, 0.247229541301775, 0.272376701162615, 0.293342840512611, 0.308724113048853, 0.318337408384004, 0.322518428894847, 0.320229549053144, 0.312477875989245, 0.298439412960136, 0.278999193504608, 0.25327218408387, 0.223150525367063, 0.187321926244944, 0.149051855291676, 0.107211131785351, 0.0658281842473677, 0.0198979954238682, -0.0240484975368217, -0.0687884688426371, -0.112368741028655, -0.155796421225227, -0.194005455382717, -0.231268419205636, -0.262793924225354, -0.291114997466687, -0.317177709264207, -0.338113330216315}"
"0","4.9999999999999998E-08","[42]{-0.317177709264207, -0.338113330216315, -0.354715338668131, -0.365610406714636, -0.37223289905663, -0.375315257243456, -0.376017180394911, -0.372110825465072, -0.364633817982176, -0.355447780217476, -0.345285153720316, -0.332345353015224, -0.318673110760787, -0.304909313312682, -0.289985816744781, -0.275184393768437, -0.260566081179429, -0.245245845438966, -0.233038486283218, -0.220525943148577, -0.208989988746396, -0.199498767002802, -0.19092309719589, -0.183324016121437, -0.176976189360449, -0.172093245698149, -0.166508378884395, -0.162510468760888, -0.160191059112548, -0.159641727805137, -0.156773000955581, -0.158634632228938, -0.158756705820496, -0.16141180643687, -0.163700686278573, -0.166691489271731, -0.170841991384685, -0.177861222899239, -0.183232460927768, -0.191625020347345, -0.20105520529516, -0.211492497373324}"
"0","4.9999999999999998E-08","[42]{-0.20105520529516, -0.211492497373324, -0.222662231000833, -0.234869590156581, -0.248816497992022, -0.263007553010578, -0.278053123170037, -0.293922690072509, -0.307564413929057, -0.322182726518064, -0.335153045621046, -0.346689000023228, -0.357858733650737, -0.366922697823879, -0.371744604690399, -0.375284738845566, -0.374430223704664, -0.369760908827591, -0.361978717365801, -0.34900839826282, -0.331918095444774, -0.310585735320105, -0.286079461814942, -0.256781799841148, -0.22431022448686, -0.188145922987958, -0.148472005731779, -0.107394242172689, -0.0655840370642538, -0.0227972432233588, 0.0202031794027614, 0.0633867124162179, 0.106570245429674, 0.144931871576611, 0.183049350540432, 0.216314404239844, 0.246222434171426, 0.271674778011159, 0.292518843769598, 0.309609146587644, 0.320565251429927, 0.325020937521775}"
"0","4.9999999999999998E-08","[42]{0.320565251429927, 0.325020937521775, 0.324227459176652, 0.317879632415663, 0.308266337080513, 0.293983726868288, 0.274635062606428, 0.251776782587291, 0.224493334874196, 0.193395087424929, 0.161778027211543, 0.126529277649322, 0.0921960800237829, 0.0545058586304126, 0.0186162227125152, -0.0186467411104043, -0.0555434841586508, -0.0923181536153398, -0.125491652121084, -0.159580702563508, -0.191289317970562, -0.22327259895862, -0.251624190597844, -0.278480380740489, -0.303902206182332, -0.326821522997248, -0.347635070357798, -0.365732480306193, -0.381113752842435, -0.395457399850438, -0.405223287175036, -0.413493773003055, -0.418346198267465, -0.418620863848469, -0.418254643073797, -0.414287251348179, -0.404338253636245, -0.392771780836174, -0.377115842718928, -0.357278884090839, -0.335030972029489, -0.307137156358606}"
"0","4.9999999999999998E-08","[42]{-0.335030972029489, -0.307137156358606, -0.278388825546821, -0.244360811900175, -0.208227028799163, -0.169316071490217, -0.128970749480472, -0.0873436547593736, -0.0435497537881297, 0.001037625528238, 0.0437939009712434, 0.0869163971889214, 0.129245415061476, 0.166355786894948, 0.202642161985408, 0.233709891036785, 0.261603706707667, 0.284095765952132, 0.302956135847762, 0.314217424668939, 0.320748361817264, 0.321206137785605, 0.316292675725417, 0.306069012432478, 0.290107890336338, 0.267219091919311, 0.241400527304905, 0.211400942179656, 0.177281373339342, 0.13968270713964, 0.100619157841248, 0.0576797720109066, 0.0136722422544373, -0.0313118762344921, -0.075136295603626, -0.118686049391755, -0.159916404940292, -0.203099937953749, -0.241522600896464, -0.27793104957848, -0.311653879246232, -0.342782645093389}"
"0","4.9999999999999998E-08","[42]{-0.311653879246232, -0.342782645093389, -0.370462831979046, -0.395152215871545, -0.416118355221542, -0.434276801965716, -0.448345783392715, -0.461438176087254, -0.468487925999697, -0.471967023359086, -0.474011756017673, -0.473004648887325, -0.467847039644021, -0.461743360066148, -0.450176887266077, -0.438000046508219, -0.422649292369866, -0.403544775291122, -0.384684405395491, -0.361612496591129, -0.336343263138732, -0.309700701781313, -0.281928959701988, -0.252448187340857, -0.220373351159131, -0.185673932758919, -0.152836136629958, -0.116580279937388, -0.0797750920828097, -0.0424205730662221, -0.00445568609184778, 0.0311287658471558, 0.0692767632088658, 0.104922251943649, 0.140567740678432, 0.174839901508193, 0.207036811281477, 0.238196095526523, 0.26685287114464, 0.291114997466687, 0.314736237433058, 0.334542677663259}"
"0","4.9999999999999998E-08","[42]{0.314736237433058, 0.334542677663259, 0.353097863579994, 0.368631728105683, 0.379984572120529, 0.389140091487339, 0.39683072775546, 0.399791012350729, 0.400462417104295, 0.395304807860991, 0.390177717015577, 0.380289756099422, 0.368601209707794, 0.355661409002701, 0.340921022822137, 0.322548947292737, 0.304176871763337, 0.281654294120982, 0.259864158027973, 0.237494172375066, 0.212499604503673, 0.186742076685045, 0.159763812950844, 0.130771334955944, 0.10296907447873, 0.0748616300226203, 0.0474561087179674, 0.0175175603884973, -0.011780101585297, -0.0409862083654229, -0.0693988368004249, -0.0979030204290946, -0.125583207314751, -0.153538059781414, -0.1788378116317, -0.204229118675655, -0.229925609698504, -0.253729960052211, -0.276801868856574, -0.29871407854114, -0.319313997116464, -0.337930219828979}"
"0","4.9999999999999998E-08","[42]{-0.319313997116464, -0.337930219828979, -0.356790589724609, -0.37314845099331, -0.38718691402242, -0.400309825114849, -0.4127918498516, -0.422313589993083, -0.429851634271757, -0.436352053022193, -0.439403892811129, -0.4417843278465, -0.442058993427505, -0.438579896068117, -0.431987922124013, -0.422984994746649, -0.410228304428893, -0.397044356540686, -0.379862498528972, -0.359659319126209, -0.336556891923957, -0.311928544827237, -0.282356217272439, -0.251471598608398, -0.218084471317429, -0.185368748780025, -0.148380450538111, -0.111209041908859, -0.0727863789661443, -0.0369577798440255, -0.000915551936681382, 0.0333871272909691, 0.0677508433143982, 0.0976588732459793, 0.125461133723194, 0.150058962422025, 0.170017994641672, 0.186253782318816, 0.196416408815976, 0.200963650101492, 0.200261726950037, 0.194890488921508}"
